MIP_USER_ID,DTS_REQUEST_ID,INPUT_TYPE,FILE_SIZE,RECORD_COUNT,STARTTIME,ACTUALSTARTTIME,ENDTIME,PROCESSINGTIME,OVERALLTIME,TIMEINRECEIVED,TIMEINTRANSFORMED,TIMEINSUBMITTED,TIMEFORRECEIVEDWORK,TIMEFORTRANSFORMWORK,TIMEFORSUBMITWORK,RECEIVETOTRANSFORMTIME,TRANSFORMTOSUBMITTIME
5000182643,5073985445,1,9392,26,4/17/2016 8:27,4/17/2016 8:27,4/17/2016 8:30,2.966666667,2.966666667,0.083333333,0.083333333,2.2,0.083333333,0.083333333,0.033333333,0.016666667,0.433333333
5000004556,5074036785,1,9257,14,4/17/2016 16:18,4/17/2016 16:20,4/17/2016 16:21,0.85,2.866666667,2.066666667,0.016666667,0.016666667,0.05,0.016666667,0.016666667,0.483333333,0.233333333
5000002933,5074050768,2,323,1,4/17/2016 18:26,4/17/2016 18:26,4/17/2016 18:30,3.25,3.25,0.033333333,0.083333333,1.666666667,0.033333333,0.083333333,0.016666667,0.95,0.316666667
5000181924,5073948176,30,490,2,4/17/2016 2:47,4/17/2016 2:47,4/17/2016 2:49,1.583333333,1.583333333,0.05,0.083333333,1.266666667,0.05,0.083333333,0.033333333,0.15,-0.016666667
5000002923,5074066224,30,536,12,4/17/2016 20:44,4/17/2016 20:44,4/17/2016 20:48,3.6,3.6,0.05,0.066666667,2.3,0.05,0.066666667,0.033333333,0.966666667,0.116666667
5000182121,5073951675,1,671175,691,4/17/2016 3:19,4/17/2016 3:23,4/17/2016 3:30,6.8,10.38333333,3.933333333,0.25,5.5,0.35,0.25,0.1,0.55,0
5000003236,5073999871,2,4578,376,4/17/2016 10:38,4/17/2016 10:38,4/17/2016 10:47,8.866666667,8.866666667,0.05,0.2,6.816666667,0.05,0.2,0.1,1.516666667,0.016666667
5000008484,5073999237,1,7226,15,4/17/2016 10:32,4/17/2016 10:32,4/17/2016 10:38,5.3,5.916666667,0.65,0.083333333,3.516666667,0.033333333,0.083333333,0.033333333,1.233333333,0.033333333
5000002107,5074052178,2,2693833,130277,4/17/2016 18:39,4/17/2016 19:13,4/17/2016 20:09,55.96666667,90.03333333,55.48333333,4.3,29.81666667,21.41666667,4.3,3.066666667,0.266666667,0.05
5000005461,5073977308,1,10217,31,4/17/2016 7:13,4/17/2016 7:13,4/17/2016 7:17,3.166666667,3.166666667,0.05,0.083333333,2.366666667,0.05,0.083333333,0.033333333,0.166666667,0.066666667
5000003941,5073991641,1,42916,134,4/17/2016 9:21,4/17/2016 9:27,4/17/2016 9:31,3.866666667,9.75,5.95,0.1,2.066666667,0.066666667,0.1,0.05,1.383333333,0.15
5000183253,5073979916,30,581,20,4/17/2016 7:37,4/17/2016 7:40,4/17/2016 7:42,2.383333333,5.116666667,2.783333333,0.083333333,1.05,0.05,0.083333333,0.033333333,0.55,0.6
5000008438,5074001896,2,356,6,4/17/2016 10:55,4/17/2016 10:55,4/17/2016 10:58,2.816666667,2.816666667,0.066666667,0.083333333,1.683333333,0.066666667,0.083333333,0.033333333,0.466666667,0.366666667
5000003941,5074074246,1,1556,2,4/17/2016 22:01,4/17/2016 22:01,4/17/2016 22:04,3.416666667,3.416666667,0.033333333,0.066666667,1.816666667,0.033333333,0.066666667,0.016666667,1.4,0.05
5000002835,5074076352,2,300239,28352,4/17/2016 22:17,4/17/2016 22:17,4/17/2016 22:32,14.45,14.45,1.383333333,1.016666667,11.6,1.383333333,1.016666667,0.366666667,0.216666667,0.216666667
5000181630,5074051706,2,46190,2854,4/17/2016 18:36,4/17/2016 18:36,4/17/2016 18:42,6.133333333,6.133333333,0.25,0.216666667,4.283333333,0.25,0.216666667,0.116666667,0.816666667,0.133333333
5000006462,5073985742,1,14708,19,4/17/2016 8:31,4/17/2016 8:31,4/17/2016 8:35,4.233333333,4.233333333,0.066666667,0.083333333,2.633333333,0.066666667,0.083333333,0.033333333,1.1,0.1
5000002959,5074068857,3,2867,100,4/17/2016 21:09,4/17/2016 21:09,4/17/2016 21:10,0.95,0.95,0.033333333,0.016666667,0.016666667,0.033333333,0.016666667,0.016666667,0.683333333,0.166666667
5000004548,5074010324,30,531,8,4/17/2016 12:12,4/17/2016 12:23,4/17/2016 12:27,4.15,15.46666667,11.36666667,0.083333333,3.166666667,0.05,0.083333333,0.033333333,0.75,0.05
5000008484,5074011364,1,20306,64,4/17/2016 12:22,4/17/2016 12:22,4/17/2016 12:25,3.1,3.1,0.05,0.083333333,2.266666667,0.05,0.083333333,0.05,0.1,0.333333333
5000180242,5074049938,30,352896,45226,4/17/2016 18:17,4/17/2016 20:43,4/17/2016 21:23,40.25,186.3,152.05,2.6,31.26666667,6,2.6,13.58333333,0.033333333,0.216666667
5000180247,5073938981,30,40381,4801,4/17/2016 1:21,4/17/2016 1:21,4/17/2016 1:29,7.95,7.95,0.5,0.25,5.233333333,0.5,0.25,1.383333333,1.483333333,0.383333333
5000181242,5073992555,30,111776,4659,4/17/2016 9:32,4/17/2016 10:09,4/17/2016 10:16,7.5,44.53333333,37.63333333,0.4,6.2,0.6,0.4,0.483333333,0.2,0.066666667
5000004351,5073937192,1,11405,39,4/17/2016 1:07,4/17/2016 1:07,4/17/2016 1:10,2.933333333,2.933333333,0.033333333,0.083333333,1.416666667,0.033333333,0.083333333,0.033333333,0.716666667,0.116666667
5000002993,5073974491,2,585008,31201,4/17/2016 6:48,4/17/2016 6:48,4/17/2016 7:07,18.78333333,18.78333333,4.55,2.216666667,11.56666667,4.55,2.216666667,0.9,0.116666667,0.15
5000180242,5073951567,30,267179,32400,4/17/2016 3:18,4/17/2016 5:42,4/17/2016 6:14,31.68333333,175.55,147.0833333,1.383333333,26.26666667,3.216666667,1.383333333,10.98333333,0.816666667,-0.016666667
5000004263,5074044330,1,131206,419,4/17/2016 17:28,4/17/2016 17:28,4/17/2016 17:31,3.35,3.35,0.15,0.116666667,2.85,0.15,0.116666667,0.066666667,0.066666667,0.033333333
5000002830,5074065851,2,9409,1396,4/17/2016 20:41,4/17/2016 20:45,4/17/2016 20:49,3.916666667,8.4,4.65,1.533333333,1.816666667,0.166666667,1.533333333,0.083333333,0.383333333,-0.016666667
5000003236,5074007028,2,6503,545,4/17/2016 11:42,4/17/2016 11:42,4/17/2016 11:45,3.35,3.35,0.083333333,0.2,2.283333333,0.083333333,0.2,0.1,0.45,0.1
5000002942,5074069849,30,31603,2960,4/17/2016 21:18,4/17/2016 21:28,4/17/2016 21:33,4.733333333,15.01666667,10.7,0.483333333,3.316666667,0.416666667,0.483333333,0.183333333,0.25,0.25
5000002814,5074045788,2,3647,243,4/17/2016 17:40,4/17/2016 17:40,4/17/2016 17:46,5.233333333,5.233333333,0.066666667,0.1,2.983333333,0.066666667,0.1,0.066666667,1.533333333,0.35
5000004052,5074004683,1,5524,18,4/17/2016 11:19,4/17/2016 11:19,4/17/2016 11:23,3.683333333,3.683333333,0.05,0.083333333,1.983333333,0.05,0.083333333,0.033333333,0.616666667,0.716666667
5000180249,5073985444,30,380966,47505,4/17/2016 8:27,4/17/2016 12:17,4/17/2016 12:48,30.76666667,260.8333333,236.3333333,3.316666667,20.16666667,6.266666667,3.316666667,6.35,0.833333333,0.116666667
5000180250,5073979034,30,362630,46268,4/17/2016 7:31,4/17/2016 7:31,4/17/2016 8:17,46.48333333,46.48333333,5.65,1.9,37.13333333,5.65,1.9,12.71666667,1.316666667,0.316666667
5000002831,5073985688,3,771,35,4/17/2016 8:30,4/17/2016 8:30,4/17/2016 8:34,3.2,3.2,1.95,0.016666667,0.033333333,1.95,0.016666667,0.033333333,0.583333333,0.333333333
5000002824,5074005706,1,8177,19,4/17/2016 11:31,4/17/2016 11:35,4/17/2016 11:38,2.95,6.65,3.733333333,0.083333333,1.183333333,0.033333333,0.083333333,0.033333333,0.833333333,0.55
5000004648,5074015968,1,12755,14,4/17/2016 13:06,4/17/2016 13:06,4/17/2016 13:10,3.35,3.35,0.066666667,0.083333333,2.3,0.066666667,0.083333333,0.033333333,0.466666667,0.133333333
5000004046,5073977782,1,10460,29,4/17/2016 7:17,4/17/2016 7:17,4/17/2016 7:21,4.333333333,4.333333333,0.066666667,0.083333333,1.816666667,0.066666667,0.083333333,0.033333333,1.683333333,0.566666667
5000008736,5074001602,1,1679,1,4/17/2016 10:52,4/17/2016 10:52,4/17/2016 10:53,1,1,0.033333333,0.016666667,0.033333333,0.033333333,0.016666667,0.033333333,0.283333333,0.533333333
5000006186,5073973953,30,10173,1512,4/17/2016 6:43,4/17/2016 6:43,4/17/2016 6:48,4.283333333,4.283333333,0.233333333,0.233333333,2.033333333,0.233333333,0.233333333,0.116666667,1.233333333,0.2
5000001805,5073968038,2,33176,4276,4/17/2016 5:48,4/17/2016 5:48,4/17/2016 6:04,15.16666667,15.16666667,0.3,0.2,12.91666667,0.3,0.2,0.316666667,1.366666667,0.016666667
5000002959,5073959864,3,1390,45,4/17/2016 4:36,4/17/2016 4:46,4/17/2016 4:48,1.45,12.23333333,10.81666667,0.016666667,0.016666667,0.033333333,0.016666667,0.016666667,0.733333333,0.566666667
5000006451,5073955864,2,281,6,4/17/2016 4:00,4/17/2016 4:00,4/17/2016 4:12,11.58333333,11.58333333,0.033333333,0.066666667,11.06666667,0.033333333,0.066666667,0.016666667,0.05,0.25
5000002933,5073985965,1,7171,31,4/17/2016 8:32,4/17/2016 8:38,4/17/2016 8:43,4.9,10.76666667,5.933333333,0.083333333,3.7,0.066666667,0.083333333,0.033333333,1.033333333,0
5000002850,5073942964,1,36246,283,4/17/2016 2:01,4/17/2016 2:01,4/17/2016 2:05,4.483333333,4.483333333,0.183333333,0.1,2.3,0.183333333,0.1,0.05,1.65,0.033333333
5000004647,5073979333,1,38608,41,4/17/2016 7:33,4/17/2016 7:33,4/17/2016 7:37,3.633333333,3.633333333,0.083333333,0.083333333,2.25,0.083333333,0.083333333,0.05,1.1,0.066666667
5000002923,5073960940,30,546,13,4/17/2016 4:43,4/17/2016 4:43,4/17/2016 4:46,2.816666667,2.816666667,0.05,0.083333333,1.15,0.05,0.083333333,0.033333333,0.966666667,0
5000006444,5073971742,1,8050,24,4/17/2016 6:23,4/17/2016 6:23,4/17/2016 6:26,3.083333333,3.083333333,0.033333333,0.083333333,1.75,0.033333333,0.083333333,0.033333333,0.666666667,0.483333333
5000184052,5073981927,1,31261,41,4/17/2016 7:55,4/17/2016 7:55,4/17/2016 8:01,5.766666667,5.766666667,0.116666667,0.1,4.383333333,0.116666667,0.1,0.05,1.066666667,0.033333333
5000007848,5073952167,3,256183,1542,,,4/17/2016 3:31,,,,0.066666667,4.55,,0.066666667,0.033333333,,0.166666667
5000028805,5074083200,1,114983,1581,4/17/2016 23:20,4/17/2016 23:24,4/17/2016 23:30,5.366666667,9.733333333,4.883333333,0.3,3.216666667,0.516666667,0.3,0.1,0.6,0.35
5000002404,5074037799,2,17164,2048,4/17/2016 16:30,4/17/2016 16:30,4/17/2016 16:33,3.283333333,3.283333333,0.3,0.45,1.083333333,0.3,0.45,0.083333333,0.716666667,0.05
5000002835,5073971111,2,300136,28352,4/17/2016 6:17,4/17/2016 6:17,4/17/2016 6:34,16.26666667,16.26666667,2.016666667,2.283333333,10.78333333,2.016666667,2.283333333,0.466666667,1.016666667,0.083333333
5000004046,5074036671,1,15083,22,4/17/2016 16:17,4/17/2016 16:17,4/17/2016 16:20,2.933333333,2.933333333,0.066666667,0.083333333,1.916666667,0.066666667,0.083333333,0.033333333,0.75,0
5000003645,5073994301,2,197,2,4/17/2016 9:46,4/17/2016 9:46,4/17/2016 9:50,4.583333333,4.583333333,0.033333333,0.083333333,2.6,0.033333333,0.083333333,0.033333333,1.25,0.283333333
5000003645,5073948047,2,305,9,4/17/2016 2:46,4/17/2016 2:46,4/17/2016 2:50,4.566666667,4.566666667,0.05,0.083333333,2.683333333,0.05,0.083333333,0.05,1.65,-0.016666667
5000184019,5073989385,1,2483,3,4/17/2016 9:03,4/17/2016 9:03,4/17/2016 9:07,4.316666667,4.316666667,0.05,0.083333333,2.25,0.05,0.083333333,0.033333333,1.816666667,0.1
5000004245,5073931184,1,88560,274,4/17/2016 0:11,4/17/2016 0:25,4/17/2016 0:27,2.233333333,15.43333333,13.36666667,0.15,1.066666667,0.166666667,0.15,0.066666667,0.183333333,0.616666667
5000003236,5074067884,2,571,15,4/17/2016 21:02,4/17/2016 21:02,4/17/2016 21:05,3.25,3.25,0.05,0.083333333,1.216666667,0.05,0.083333333,0.033333333,1.416666667,0.083333333
5000005051,5073976101,2,2408,173,4/17/2016 7:04,4/17/2016 7:04,4/17/2016 7:11,6.933333333,6.933333333,0.066666667,0.183333333,5.266666667,0.066666667,0.183333333,0.05,1.283333333,0.1
5000004048,5073977940,1,5079,15,4/17/2016 7:18,4/17/2016 7:18,4/17/2016 7:21,3.15,3.15,0.05,0.083333333,1.666666667,0.05,0.083333333,0.033333333,0.933333333,0.066666667
5000008360,5074003632,30,325111,43766,4/17/2016 11:11,4/17/2016 13:47,4/17/2016 14:08,21.16666667,177.6333333,161.2333333,2.533333333,13.13333333,4.766666667,2.533333333,4.15,0.433333333,0.2
5000180244,5074062479,30,374613,46666,4/17/2016 20:10,4/17/2016 23:12,4/17/2016 23:34,22.51666667,204.2833333,186.9666667,2.583333333,14.35,5.2,2.583333333,5.216666667,0.183333333,0.1
5000002959,5073999647,3,5112,100,4/17/2016 10:36,4/17/2016 10:48,4/17/2016 10:49,1.666666667,13.7,12.06666667,0.016666667,0.016666667,0.033333333,0.016666667,0.016666667,1.25,0.333333333
5000008484,5074079973,1,9072,17,4/17/2016 22:51,4/17/2016 22:51,4/17/2016 22:54,2.5,2.5,0.033333333,0.083333333,1.533333333,0.033333333,0.083333333,0.033333333,0.6,0.133333333
5000008560,5074057049,1,1156,1,4/17/2016 19:21,4/17/2016 19:21,4/17/2016 19:22,1.383333333,1.383333333,0.05,0.016666667,0.033333333,0.05,0.016666667,0.033333333,0.983333333,0.066666667
5000002931,5074076659,30,3094,223,4/17/2016 22:21,4/17/2016 22:21,4/17/2016 22:26,5.583333333,5.583333333,0.083333333,0.116666667,3.883333333,0.083333333,0.116666667,0.1,0.85,0.05
5000003237,5074064502,2,617,34,4/17/2016 20:30,4/17/2016 20:30,4/17/2016 20:34,3.316666667,3.316666667,0.033333333,0.1,2.4,0.033333333,0.1,0.033333333,0.483333333,0.216666667
5000002812,5074074692,30,85773,4939,4/17/2016 22:05,4/17/2016 22:05,4/17/2016 22:12,7.383333333,7.383333333,0.766666667,1.15,4.266666667,0.766666667,1.15,0.683333333,0.666666667,0.316666667
5000004647,5074041141,1,18033,25,4/17/2016 17:01,4/17/2016 17:01,4/17/2016 17:04,3.016666667,3.016666667,0.05,0.083333333,1.483333333,0.05,0.083333333,0.033333333,0.866666667,0.35
5000004052,5073951661,1,2229,5,4/17/2016 3:19,4/17/2016 3:19,4/17/2016 3:23,3.416666667,3.416666667,0.05,0.066666667,2.166666667,0.05,0.066666667,0.033333333,0.583333333,0.333333333
5000003942,5073994956,1,21266,78,4/17/2016 9:51,4/17/2016 9:51,4/17/2016 9:55,4.183333333,4.183333333,0.05,0.1,1.55,0.05,0.1,0.033333333,1.766666667,0.3
5000001604,5073979227,2,79234,10716,4/17/2016 7:33,4/17/2016 7:33,4/17/2016 7:38,4.883333333,4.883333333,0.95,0.733333333,1.816666667,0.95,0.733333333,0.133333333,0.816666667,0.416666667
5000183538,5073962931,2,11189,0,4/17/2016 5:05,4/17/2016 5:05,4/17/2016 5:07,1.966666667,1.966666667,0.05,0.016666667,0.016666667,0.05,0.016666667,0.016666667,1.283333333,0.15
5000004556,5074086200,30,6188,500,4/17/2016 23:47,4/17/2016 23:47,4/17/2016 23:49,1.95,1.95,0.066666667,0.083333333,1.383333333,0.066666667,0.083333333,0.033333333,0.133333333,-0.016666667
5000180250,5074038303,30,36380,4275,4/17/2016 16:35,4/17/2016 16:42,4/17/2016 16:50,8.416666667,15.58333333,7.683333333,0.266666667,7.516666667,0.516666667,0.266666667,1.616666667,0.083333333,0.016666667
5000003939,5073931173,1,1704,3,4/17/2016 0:11,4/17/2016 0:11,4/17/2016 0:15,3.033333333,3.033333333,0.033333333,0.1,2.15,0.033333333,0.1,0.033333333,0.65,-0.016666667
5000003236,5073966176,2,2828,212,4/17/2016 5:34,4/17/2016 5:34,4/17/2016 5:36,2.366666667,2.366666667,0.05,0.183333333,1.15,0.05,0.183333333,0.1,0.216666667,0.55
5000004052,5073991572,30,835,7,4/17/2016 9:20,4/17/2016 9:24,4/17/2016 9:31,6.983333333,10.63333333,3.7,0.1,4.966666667,0.05,0.1,0.016666667,1.5,0.083333333
5000003752,5074079812,30,12756,1104,4/17/2016 22:50,4/17/2016 22:50,4/17/2016 23:07,16.86666667,16.86666667,0.2,0.183333333,15.31666667,0.2,0.183333333,0.1,1,0
5000005398,5074019197,1,915367,2923,4/17/2016 13:36,4/17/2016 14:50,4/17/2016 14:53,3.033333333,76.5,73.88333333,0.266666667,1.966666667,0.416666667,0.266666667,0.15,0.3,0.05
5000002959,5073969601,2,9384,918,4/17/2016 6:06,4/17/2016 6:08,4/17/2016 6:12,3.3,5.866666667,2.666666667,0.15,2.733333333,0.1,0.15,0.066666667,0,0.083333333
5000002830,5073965031,1,1511034,1394,4/17/2016 5:21,4/17/2016 5:21,4/17/2016 5:26,5.416666667,5.416666667,0.266666667,0.15,3.716666667,0.266666667,0.15,0.1,0.883333333,0.2
5000004052,5074043744,30,759,7,4/17/2016 17:20,4/17/2016 17:24,4/17/2016 17:27,3.5,6.716666667,3.266666667,0.083333333,1.35,0.05,0.083333333,0.033333333,2,-0.016666667
5000004049,5073991727,1,1300,2,4/17/2016 9:22,4/17/2016 9:22,4/17/2016 9:24,2.833333333,2.833333333,0.05,0.1,1.083333333,0.05,0.1,0.016666667,0.95,0.383333333
5000004048,5073945051,1,1971,3,4/17/2016 2:18,4/17/2016 2:18,4/17/2016 2:20,2.583333333,2.583333333,0.05,0.083333333,1.566666667,0.05,0.083333333,0.033333333,0.65,0.166666667
5000004648,5073964747,30,899,6,4/17/2016 5:19,4/17/2016 5:21,4/17/2016 5:26,4.466666667,7.25,2.833333333,0.116666667,3.633333333,0.05,0.116666667,0.033333333,0.433333333,0.183333333
5000002940,5073953624,2,75650,8761,4/17/2016 3:39,4/17/2016 4:15,4/17/2016 4:22,7.466666667,43.8,36.96666667,0.933333333,3.75,0.633333333,0.933333333,0.183333333,1.116666667,0.616666667
5000008360,5073966914,30,344950,46521,4/17/2016 5:39,4/17/2016 8:52,4/17/2016 9:11,18.81666667,211.1333333,196.1,2.65,11.78333333,3.783333333,2.65,3,0.45,0.1
5000002935,5073992049,2,11858,912,4/17/2016 9:27,4/17/2016 9:27,4/17/2016 9:30,3.233333333,3.233333333,0.116666667,0.533333333,1.7,0.116666667,0.533333333,0.066666667,0.75,0.1
5000005466,5073998955,30,445,3,4/17/2016 10:29,4/17/2016 10:33,4/17/2016 10:44,11.58333333,15.16666667,3.616666667,0.133333333,10.55,0.033333333,0.133333333,0.033333333,0.833333333,0.016666667
5000180246,5074000062,1,31157,345,4/17/2016 10:39,4/17/2016 15:32,4/17/2016 15:35,3.4,296.2,292.9,0.366666667,2,0.1,0.366666667,0.083333333,0.916666667,0
5000003942,5073991673,1,70398,322,4/17/2016 9:21,4/17/2016 9:26,4/17/2016 9:31,4.3,9.483333333,5.283333333,0.116666667,3.216666667,0.1,0.116666667,0.066666667,0.65,0.016666667
5000002812,5073964261,30,63253,3851,4/17/2016 5:14,4/17/2016 6:05,4/17/2016 6:11,5.933333333,56.66666667,51.5,0.85,4.05,0.766666667,0.85,0.383333333,0.133333333,0.083333333
5000183038,5073982673,30,47714,3823,4/17/2016 8:03,4/17/2016 8:03,4/17/2016 8:09,5.75,5.75,0.533333333,0.316666667,4.15,0.533333333,0.316666667,0.266666667,0.533333333,0.1
5000004046,5073938509,1,5206,7,4/17/2016 1:17,4/17/2016 1:17,4/17/2016 1:21,4.533333333,4.533333333,0.066666667,0.083333333,3.183333333,0.066666667,0.083333333,0.033333333,0.783333333,0.183333333
5000002719,5074085419,30,870,58,4/17/2016 23:40,4/17/2016 23:40,4/17/2016 23:44,3.666666667,3.666666667,0.066666667,0.083333333,1.616666667,0.066666667,0.083333333,0.05,0.8,0.416666667
5000001805,5074044217,1,349426,2500,4/17/2016 17:26,4/17/2016 17:37,4/17/2016 17:43,6.583333333,16.66666667,10.58333333,0.383333333,3.983333333,0.5,0.383333333,0.2,1.4,0.216666667
5000002959,5073986334,3,2906,100,4/17/2016 8:35,4/17/2016 8:38,4/17/2016 8:40,1.8,4.716666667,2.933333333,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.95,0.583333333
5000002841,5074022739,3,219948,20874,4/17/2016 14:09,4/17/2016 14:09,4/17/2016 14:13,4.166666667,4.166666667,0.233333333,0.066666667,3.033333333,0.233333333,0.066666667,0.016666667,0.35,0.35
5000004648,5073938449,30,688,2,4/17/2016 1:16,4/17/2016 1:19,4/17/2016 1:23,3.15,6.233333333,3.133333333,0.083333333,1.883333333,0.05,0.083333333,0.033333333,0.65,0.483333333
5000002712,5074028009,2,411,12,4/17/2016 15:00,4/17/2016 15:00,4/17/2016 15:03,2.933333333,2.933333333,0.033333333,0.083333333,1.816666667,0.033333333,0.083333333,0.016666667,0.716666667,0.2
5000002959,5073982931,3,3649,100,4/17/2016 8:05,4/17/2016 8:06,4/17/2016 8:07,0.883333333,1.633333333,0.766666667,0.016666667,0.016666667,0.016666667,0.016666667,0.016666667,0.483333333,0.2
5000002940,5074030383,1,33744,282,4/17/2016 15:19,4/17/2016 15:55,4/17/2016 15:57,2.383333333,38.43333333,36.21666667,0.083333333,1.483333333,0.166666667,0.083333333,0.05,0.283333333,0.116666667
5000004548,5074071565,30,1837,136,4/17/2016 21:36,4/17/2016 21:36,4/17/2016 21:38,2.733333333,2.733333333,0.083333333,0.1,1.583333333,0.083333333,0.1,0.066666667,0.6,0.35
5000002824,5074016744,1,702423,2258,4/17/2016 13:12,4/17/2016 14:11,4/17/2016 14:16,4.95,64.03333333,59.38333333,0.7,2.1,0.3,0.7,0.1,1.2,0.483333333
5000004136,5073995793,2,1289,54,4/17/2016 10:01,4/17/2016 10:01,4/17/2016 10:04,2.866666667,2.866666667,0.05,0.083333333,1.616666667,0.05,0.083333333,0.033333333,0.75,0.05
5000002959,5073959779,1,236259,918,4/17/2016 4:35,4/17/2016 4:35,4/17/2016 4:39,3.4,3.4,0.166666667,0.133333333,2.05,0.166666667,0.133333333,0.066666667,0.6,0.216666667
5000000205,5074078118,2,464390,69126,4/17/2016 22:36,4/17/2016 23:10,4/17/2016 23:48,38.31666667,72.61666667,41.43333333,5.966666667,24.85,7.133333333,5.966666667,2.483333333,-0.016666667,0.066666667
5000002959,5074062164,3,5112,100,4/17/2016 20:08,4/17/2016 20:19,4/17/2016 20:19,0.45,11.11666667,10.68333333,0.016666667,0.033333333,0.016666667,0.016666667,0.033333333,0.233333333,-0.016666667
5000183149,5073955942,30,3614,324,4/17/2016 4:01,4/17/2016 4:08,4/17/2016 4:13,5.1,12.3,7.283333333,0.3,3.416666667,0.083333333,0.3,0.066666667,0.45,0.016666667
5000183871,5073994181,1,84610,208,4/17/2016 9:45,4/17/2016 9:45,4/17/2016 9:48,3.1,3.1,0.266666667,0.116666667,1.133333333,0.266666667,0.116666667,0.083333333,1.25,0.3
5000002959,5073993022,3,2867,100,4/17/2016 9:35,4/17/2016 9:35,4/17/2016 9:36,1.15,1.15,0.033333333,0.016666667,0.033333333,0.033333333,0.016666667,0.033333333,0.766666667,0
5000180244,5074086565,30,394375,49999,4/17/2016 23:51,4/18/2016 3:01,4/18/2016 3:26,25.56666667,215.05,195.35,2.933333333,16,5.866666667,2.933333333,2.183333333,0.633333333,0
5000003942,5074030650,1,3991,8,4/17/2016 15:21,4/17/2016 15:21,4/17/2016 15:24,3.233333333,3.233333333,0.033333333,0.083333333,1.833333333,0.033333333,0.083333333,0.016666667,0.783333333,0.016666667
5000003940,5074067897,1,272639,1045,4/17/2016 21:02,4/17/2016 21:07,4/17/2016 21:10,2.866666667,7.85,5.116666667,0.116666667,1.516666667,0.133333333,0.116666667,0.066666667,0.15,0.35
5000182335,5074017647,1,2189,4,4/17/2016 13:20,4/17/2016 13:20,4/17/2016 13:26,6.2,6.2,0.05,0.083333333,3.9,0.05,0.083333333,0.033333333,1.316666667,0.366666667
5000002929,5073962104,2,12149,1038,4/17/2016 4:56,4/17/2016 4:56,4/17/2016 5:00,4.233333333,4.233333333,0.15,0.466666667,2.816666667,0.15,0.466666667,0.066666667,0.75,-0.016666667
5000000510,5074076947,2,2373,114,4/17/2016 22:24,4/17/2016 22:24,4/17/2016 22:28,4.083333333,4.083333333,0.05,0.083333333,3.1,0.05,0.083333333,0.066666667,0.383333333,0.383333333
5000180247,5074063661,30,337481,42847,4/17/2016 20:21,4/17/2016 20:21,4/17/2016 20:58,37.55,37.55,5.4,1.9,29.15,5.4,1.9,10.61666667,0.716666667,0.066666667
5000181038,5074001114,2,284,0,4/17/2016 10:47,4/17/2016 10:47,4/17/2016 10:47,0.883333333,0.883333333,0.066666667,0.033333333,0.033333333,0.066666667,0.033333333,0.033333333,-0.016666667,0.6
5000004556,5073961169,30,6189,500,4/17/2016 4:45,4/17/2016 4:45,4/17/2016 4:47,1.5,1.5,0.083333333,0.016666667,0.033333333,0.083333333,0.016666667,0.033333333,1.05,0.3
5000181038,5074070698,2,439,3,4/17/2016 21:28,4/17/2016 21:39,4/17/2016 21:41,2.333333333,13.01666667,10.76666667,0.066666667,1.483333333,0.083333333,0.066666667,0.033333333,0.55,0
5000007695,5074080434,1,71271,492,4/17/2016 22:58,4/17/2016 22:58,4/17/2016 23:01,3.866666667,3.866666667,0.116666667,0.133333333,2.666666667,0.116666667,0.133333333,0.083333333,0.6,0.15
5000000109,5074032098,1,546041,1278,4/17/2016 15:36,4/17/2016 15:36,4/17/2016 15:40,3.366666667,3.366666667,0.283333333,0.166666667,2.7,0.283333333,0.166666667,0.1,0.033333333,0.083333333
5000004648,5073959465,30,659,1,4/17/2016 4:32,4/17/2016 4:34,4/17/2016 4:37,2.333333333,4.433333333,2.15,0.083333333,1.083333333,0.05,0.083333333,0.033333333,0.916666667,0.116666667
5000182087,5073999337,1,3415,3,4/17/2016 10:33,4/17/2016 10:33,4/17/2016 10:38,4.933333333,4.933333333,0.05,0.083333333,3.433333333,0.05,0.083333333,0.016666667,0.816666667,0.016666667
5000002850,5073942990,2,36246,283,4/17/2016 2:01,4/17/2016 2:05,4/17/2016 2:15,9.15,13.56666667,4.483333333,0.116666667,8.25,0.066666667,0.116666667,0.066666667,0.466666667,0.233333333
5000180249,5073934902,30,388901,50000,4/17/2016 0:44,4/17/2016 4:18,4/17/2016 4:47,28.88333333,242.7833333,219.5333333,3.15,19.43333333,5.633333333,3.15,5.8,0.616666667,0.016666667
5000005055,5073931262,1,131177,99,4/17/2016 0:12,4/17/2016 0:12,4/17/2016 0:16,4.05,4.05,0.083333333,0.083333333,2.783333333,0.083333333,0.083333333,0.083333333,0.8,0.283333333
5000002824,5073998351,1,472780,1421,4/17/2016 10:22,4/17/2016 10:22,4/17/2016 10:28,5.516666667,5.516666667,0.533333333,0.383333333,2.966666667,0.533333333,0.383333333,0.066666667,1.5,0
5000003234,5073955619,2,2881,193,4/17/2016 3:58,4/17/2016 3:58,4/17/2016 4:01,2.95,2.95,0.05,0.183333333,2.066666667,0.05,0.183333333,0.1,0.3,0.2
5000008360,5074035243,1,31461,330,4/17/2016 16:06,4/17/2016 18:44,4/17/2016 18:46,1.8,159.9,158.1666667,0.366666667,0.066666667,0.066666667,0.366666667,0.066666667,0.916666667,0.266666667
